,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri,gender
238,0e40568b-f7af-453b-a785-4d74471a883c,P20,place of death,Antwerp,Peter Scheemakers,Q2783637,male
239,521e7b3d-e207-44cd-8bc3-9762bfc03ad1,P20,place of death,Paris,Pierre-Jules Cavelier,Q3188478,male
240,c80c1b3e-eaf7-4cc3-86e7-af8e7c02b17e,P20,place of death,Idaho,William Janney,Q8013505,male
241,41b63fd1-b1c5-4cd5-bee6-5f5c685f2248,P20,place of death,London,Frederick Denison Maurice,Q961022,male
242,ef186331-1e2f-484f-b66b-6e61901f4fce,P20,place of death,Venice,Richard Wagner,Q1511,male
243,58aeaa6e-ce13-41c9-b125-5007365b2481,P20,place of death,Utrecht,Franciscus Donders,Q1347862,male
244,766a12e0-2b02-4103-8689-3944fd3b2967,P20,place of death,London,Sheridan Morley,Q7494902,male
245,18409154-f334-4437-8dc0-1b8d922db4fa,P20,place of death,Paris,Jean-Louis Barrault,Q309898,male
246,b043ef05-134b-4316-bc33-61270e64b9d7,P20,place of death,Berlin,Ernst Reuter,Q213561,male
247,d914704b-e72c-4d47-99b7-e8b1b415c6de,P20,place of death,Stockholm,Ludvig Norman,Q704992,male
248,9d2f6bc4-45f5-4318-9ab8-bf6c01f71b6f,P20,place of death,Athens,Antisthenes,Q179149,male
249,8d423322-6c21-405a-a08a-f1fcb4a6e61e,P20,place of death,Milan,Giovanni Ambrogio Figino,Q1525712,male
250,a862a1ac-2f31-445a-82d5-bdb3a8ac6313,P20,place of death,Berlin,Anita Berber,Q70764,female
251,428380ae-07d5-43ea-98fa-f94b81cd8e52,P20,place of death,London,Frederic William Burton,Q1217590,male
252,dffe8c59-1ae3-4118-aadd-f0f6c02ad51b,P20,place of death,Salzburg,Johann Ernst von Thun,Q874060,male
253,af2bd1e2-5e09-4dc2-8ed8-3e748765168c,P20,place of death,Newton,Henry Jacob Bigelow,Q433304,male
254,96f42b63-fb10-410f-bd94-0f4556bada81,P20,place of death,Cairo,Ibn Yunus,Q459921,male
255,613cc9bb-7fdb-48ff-bda1-fc8d5b650045,P20,place of death,Paris,Charles-Auguste Questel,Q981466,male
256,54f03bbe-d396-4b08-a39f-99009250b9f7,P20,place of death,London,Anthony Asquith,Q360844,male
257,184f99d4-b350-4aac-bb26-f9f416668fb1,P20,place of death,Turin,Joseph Cafasso,Q1373633,male
258,961a95c0-1536-43f1-9d76-83f64d1309c6,P20,place of death,Munich,Annemarie Wendl,Q95773,female
259,fa72e92b-28a6-4eae-aa6d-ffa05965ce53,P20,place of death,Heidelberg,Johann Andreas Eisenmenger,Q67575,male
260,ec678322-734b-4885-a858-ef1831e12ca8,P20,place of death,Hamburg,Hermann Samuel Reimarus,Q706888,male
261,2cff0774-86bd-429d-a63d-3134a73490fd,P20,place of death,Paris,Max Ernst,Q154842,male
262,e43b5d4d-ce76-40a8-b6c4-23645541829f,P20,place of death,Tallinn,Maria Grinberg,Q1029399,female
263,268dbf93-4bae-4c7a-90fb-2224c090662b,P20,place of death,Madrid,Antonio Ozores Puchol,Q603952,male
264,ccf44eae-4996-4384-b778-e2c9db12387d,P20,place of death,Rome,Pier Francesco Mola,Q1192715,male
265,a006b0f2-6f83-4b20-a457-74dd8a489a91,P20,place of death,Annapolis,Charlie Byrd,Q469262,male
266,b81b9858-f273-4a95-9d5d-11ae447b2a78,P20,place of death,Bangkok,Lai Teck,Q6473673,male
267,084e8e26-0d96-4613-b772-69d456569bfd,P20,place of death,Rome,Vincent Strambi,Q966615,male
268,b4a58a0f-c89d-472d-96c0-f211c1deaf4c,P20,place of death,Warsaw,Edmund Fetting,Q4483327,male
269,4f8fcd01-1ce2-471c-a7da-c5ec41c834e0,P20,place of death,Arctic,Finn Malmgren,Q2734017,male
270,f80a53ac-f6b1-487a-9122-e7f226ea53a8,P20,place of death,Hollywood,Anthony Veiller,Q574083,male
271,de9b7068-4994-45a3-90bd-08a4c6c07a2b,P20,place of death,Antwerp,Mattheus Ignatius van Bree,Q930501,male
272,5ccf3b15-fa4c-4958-b6ae-b314236bca6f,P20,place of death,Paris,Natalie Clifford Barney,Q34782,female
273,09c32267-aa48-4976-b368-e0e7b1aca525,P20,place of death,Leipzig,Anna Magdalena Bach,Q57212,female
274,4b22a8a0-4e84-4394-9bf2-6099a766f315,P20,place of death,Mumbai,V. Shantaram,Q1373408,male
275,0e95a2f8-d17f-4a0c-89a4-13c93950ce39,P20,place of death,Perth,Jack Wong Sue,Q6115853,male
276,eeb982eb-e657-45b3-bdd4-d284bdf513ef,P20,place of death,Amsterdam,Anthonie van Borssom,Q572610,male
277,65b51dcf-98b9-4207-b541-f59b9d3be606,P20,place of death,London,"George Cadogan, 5th Earl Cadogan",Q3760457,male
278,834679d3-e381-467b-b2ac-91922ba56cf1,P20,place of death,Jerusalem,Mendi Rodan,Q1389351,male
279,5999b77d-430e-4d5e-8aa2-77abd039c4f6,P20,place of death,Paris,Georges Couthon,Q270668,male
280,012747f8-85b2-4648-84d0-c9aaf541e67d,P20,place of death,Jerusalem,Martin Buber,Q84423,male
281,67c2a3a7-6961-479c-a805-74ddf0579f56,P20,place of death,Berlin,Joseph Goebbels,Q41749,male
282,ddbc334f-2244-4ab6-a835-906a250e9f8b,P20,place of death,Paris,David d'Angers,Q364498,male
283,a49a5a4c-a9d4-469a-a5b6-708a3274fea4,P20,place of death,Vienna,Josephus Nicolaus Laurenti,Q45120,male
284,5ebd28aa-1fce-49f1-b593-a1382bdef0fb,P20,place of death,Jerusalem,Jacob Katz,Q706669,male
285,07d67fa4-3416-4787-92c2-6f7ebea4287b,P20,place of death,Bucharest,Gellu Naum,Q1363653,male
286,36a1746b-7712-4f7c-9e09-914cd101a0d9,P20,place of death,Paris,Montesquieu,Q15975,male
287,faf3b861-026e-4006-aad1-b7246f8bd653,P20,place of death,Pennsylvania,Humphry Marshall,Q1397162,male
288,4c918ed6-56ad-42be-b0d1-47d86666e611,P20,place of death,Florence,Bartolomeo Ammannati,Q312366,male
289,9a54330e-16b7-4c88-b0d4-a985e683fe17,P20,place of death,Bangalore,Kalyan Kumar,Q6354857,male
290,8e3f6d91-f351-4c58-b924-645de00f4ae7,P20,place of death,Toronto,Charlie Conacher,Q123798,male
291,ba4d4a3c-63ba-4748-9241-66c1e9276198,P20,place of death,Madrid,Antonio Palomino,Q604011,male
292,e32aa043-8532-4733-8150-2305a3bcc20a,P20,place of death,Shanghai,Shangguan Yunzhu,Q10867353,female
293,cf23a111-479c-492d-8013-a56400d2d254,P20,place of death,Moscow,Dziga Vertov,Q55193,male
294,894a5bdd-3322-4dca-a768-775ccba4fc20,P20,place of death,Amsterdam,Alida Withoos,Q441625,female
295,9ad0fe6f-77f4-495f-a0bb-d174d3d48a2c,P20,place of death,Denmark,Emil Hass Christensen,Q5371276,male
296,16f0b8c0-33ce-4280-ba1d-d86a6b102eab,P20,place of death,Vienna,Ulla Jacobsson,Q24842,female
297,682f8902-65c7-4de2-83ab-5a3919665f30,P20,place of death,Cologne,Mauricio Kagel,Q178293,male
298,2675df38-adac-41af-914a-545057bba89d,P20,place of death,Munich,Carl Friedrich von Ledebour,Q64544,male
299,d6c250e3-f03b-4665-a1b8-6d63c13957f4,P20,place of death,Bucharest,George Murnu,Q3541260,male
300,75d31a22-2171-46af-a888-ae3ca946cefb,P20,place of death,Oxford,John Pont,Q1701450,male
301,a008834d-ac56-4e82-858a-e7a5f2bdb7e3,P20,place of death,Moscow,Samuil Marshak,Q435584,male
302,17db64b5-37cd-4a95-9434-a7f22baf6034,P20,place of death,Egypt,Pachomius the Great,Q298698,male
303,d1053958-1eec-409f-af09-875a6a912453,P20,place of death,Brunswick,Johann Heinrich Blasius,Q60751,male
304,ecf8a7e9-0ee7-4ef2-8957-9d5bdb2fbe25,P20,place of death,London,Thomas Earnshaw,Q2423581,male
305,d93594e4-cf61-4424-9aad-52cedd6a1dbd,P20,place of death,London,"Sir William Dunn, 1st Baronet, of Lakenheath",Q15995041,male
306,46722f11-a9a4-441d-bbb7-6e39123fd52f,P20,place of death,Rome,Nicholas V,Q134588,male
307,725eb96f-096c-4869-9744-7865e31b6fc7,P20,place of death,London,George Robert Gray,Q310456,male
308,9e66dfb8-8ec4-4aeb-bbad-78679da7bd23,P20,place of death,Rome,Gabriel-Marie Garrone,Q587408,male
309,08b8a4c0-ec8a-4061-9cd6-25725406f5cb,P20,place of death,Chicago,William Rainey Harper,Q2546810,male
310,47a28608-c03f-4c2b-a192-ad1de52d57ad,P20,place of death,Malta,Nicolas Cotoner,Q526376,male
311,331a87fd-6cc2-4065-9302-db62d3fa2ab8,P20,place of death,Derby,William Duesbury,Q1988666,male
312,42189408-cd00-42d9-863c-ee3bbdf83fbe,P20,place of death,Shanghai,Zhang Shichuan,Q197283,male
313,9cd94db5-821a-495e-90ef-3f4b320f0baa,P20,place of death,Boston,Thomas Barbour,Q1682880,male
314,796d600a-73f7-4f5c-b667-855b371134bb,P20,place of death,Constantinople,Romanos III Argyros,Q41657,male
315,5b0a99b7-4353-4c2a-932a-608ad0445abd,P20,place of death,Geneva,Ernest Ansermet,Q123603,male
316,a73d8e85-8710-4b85-8180-b1342c223763,P20,place of death,Paris,Michel Bernstein,Q6836292,male
317,b48b4b49-2887-4f5e-a544-ed9fa2af96e5,P20,place of death,London,"Penelope Rich, Lady Rich",Q4275949,female
318,645bc543-cfa9-4872-8358-3d05678e3181,P20,place of death,Stamford,Glen MacDonough,Q3771952,male
319,46037337-c902-4250-8c4c-8a34ac438212,P20,place of death,Tibet,Ngawang Lobsang Gyatso,Q25252,male
320,da49cc45-815d-48ac-9bd3-dedfe698ca86,P20,place of death,Venice,Giovanni Francesco Sagredo,Q5563846,male
321,adacbf7f-08f9-4831-8644-a4fb24c1b0f5,P20,place of death,Dallas,Frankie Lee Sims,Q3082911,male
322,9d772456-75d0-44f8-b9d7-8dc19950cbd7,P20,place of death,Paris,Henri Herz,Q572547,male
323,eb0f4cad-2ef2-413d-9ce6-9a0744484def,P20,place of death,Zagreb,Boris Papandopulo,Q893746,male
324,84b0c92f-1604-4a02-a3f5-3dd5acc9df78,P20,place of death,Hamburg,Paul Gerson Unna,Q68503,male
325,0d200558-ddfe-44f3-a7e8-18c39332da86,P20,place of death,Toronto,Howard Ferguson,Q3141552,male
326,1f3435ee-c3ee-41fe-ac32-00ee1223292a,P20,place of death,Naples,Domenichino,Q320118,male
327,d340d6eb-ab8f-43cc-a869-91232b7e5762,P20,place of death,Amsterdam,Willy Alberti,Q321160,male
328,7d6ce707-1de8-4a9a-ad70-827644ccb605,P20,place of death,Madrid,Antoine Perrenot de Granvelle,Q451178,male
329,ecccfa18-e5e2-4d38-bb5d-b1562d117371,P20,place of death,Baltimore,Louis McLane,Q551362,male
330,252b4db4-de48-4fb7-ba19-cc369e6a2069,P20,place of death,Paris,Waverley Root,Q2552879,male
331,2e07471d-4ac1-42c5-8936-6eb9217b7a03,P20,place of death,Beijing,Zhang Aiping,Q716911,male
332,b2f6aa60-e515-4fd4-90f1-2392dc6e10e9,P20,place of death,Frankfurt,Fritz Umgelter,Q103000,male
333,079fc982-e821-45d7-b647-224345d5b9e1,P20,place of death,Naples,Domenico Fontana,Q336806,male
334,0e697415-ff48-4083-832f-ea4d9188d7b7,P20,place of death,Venice,Veronica Franco,Q257493,female
335,3094751b-8dfc-42e4-a9b3-f7f49cc1147c,P20,place of death,Vienna,Conrad Graf,Q99386,male
336,16bbccc8-9658-43f5-8c79-e4a9b190cf6d,P20,place of death,Paris,Charlotte Corday,Q216063,female
337,f58e9a06-b338-472d-8879-8221827e4588,P20,place of death,Copenhagen,Anton Dorph,Q3363318,male
338,ec617513-69ef-494e-b690-55b8d9736b9f,P20,place of death,Rome,Antiochus IV of Commagene,Q580014,male
339,cbf1e6c5-a825-4cdc-8bd5-4b967991044f,P20,place of death,Alexandria,Princess Milica of Montenegro,Q233552,female
340,65e30845-0049-40c1-aef7-b62beba19edc,P20,place of death,Baltimore,Harry Welles Rusk,Q1108107,male
341,e749e661-938b-4372-90bb-1e4286166080,P20,place of death,Paris,Jules de Polignac,Q350613,male
342,c79f8b70-1c47-49ed-aae9-98a6a3d05dab,P20,place of death,Bologna,Bartolomeo Cesi,Q2606854,male
343,09f3661b-c551-47db-af10-146c173cfa9d,P20,place of death,Paris,Alphonse James de Rothschild,Q2494198,male
344,d56542fb-fcd7-4847-84e5-c77f28657e23,P20,place of death,Kabul,Mohammed Zahir Shah,Q152265,male
345,e0665b1f-a5e7-463b-a7b3-3655c775232c,P20,place of death,Beijing,Friedrich Rosen,Q213968,male
346,4f9bf89f-fb3c-451e-aa23-10d22b5d7421,P20,place of death,Paris,Albert Calmette,Q437983,male
347,abf7ded0-21c8-406d-9f1f-a3d7f2f22b3f,P20,place of death,Southampton,Grosvenor Atterbury,Q1547558,male
348,7a2751ed-b5ba-4978-a4d6-457e9d58d71c,P20,place of death,Oslo,Jan Werner Danielsen,Q948466,male
349,df1076d8-5483-47b8-82d5-52d75b3e0b4d,P20,place of death,Naples,Antonio Solario,Q1610244,male
350,6994804d-f8bf-4042-9af9-3f485f0bee8b,P20,place of death,Bucharest,Petrache Poenaru,Q748979,male
351,d83801b4-0102-41ca-ada3-9c7dc97272e6,P20,place of death,Adelaide,John McConnell Black,Q924556,male
352,dd7eb23e-46f6-4173-a454-8175be4fcdcb,P20,place of death,Chicago,Darryl Kile,Q3016569,male
353,93577182-c0aa-41c7-983d-a7e1e2f092de,P20,place of death,Venice,Michele Marieschi,Q2501578,male
354,7e38cc87-5bb6-4228-a1c2-aaace221a479,P20,place of death,Brisbane,Lange Powell,Q6485850,male
355,0ebcaa97-c358-4e3c-a20c-c4890e8b7112,P20,place of death,Honolulu,Zhang Xueliang,Q20148,male
356,c9fada7a-43bf-4544-a3d7-85368de78d40,P20,place of death,Panama,Omar Torrijos,Q332055,male
357,ca6a9146-64d8-46ed-ad4a-7b86d2f05651,P20,place of death,Ottawa,Malak Karsh,Q15504960,male
358,7385288f-1131-4f31-896a-135b61eb0876,P20,place of death,Milan,Umberto Veronesi,Q780378,male
359,9ec28d01-2cf5-4e9a-b07a-0c6f305b921a,P20,place of death,Munich,Theodor Lipps,Q61970,male
360,b1d745cd-1c17-4053-ae31-ba61d6556556,P20,place of death,Vienna,Heinrich Joseph von Collin,Q84824,male
361,a69783a8-ff54-47b3-9bd6-c4ad306577a6,P20,place of death,Toronto,Anthony Van Egmond,Q4773633,male
362,b683ca8a-4c15-4348-a7b7-5d700b5104c4,P20,place of death,Mexico,Arturo Castro,Q4801711,male
363,13a2e7b0-7736-4189-8352-41ec0fa244fa,P20,place of death,Chicago,Isaac Newton Arnold,Q4120845,male
364,aed217db-1571-4974-a61c-8a3e6ea43fc5,P20,place of death,London,John Selden,Q735697,male
365,c92940c2-221c-42c3-a7e4-712d3384355b,P20,place of death,Naples,Fedele Fischetti,Q1399906,male
366,6a2a3caf-37ea-40c0-a463-7307aadcefc2,P20,place of death,Bologna,Giuseppe Maria Mazza,Q3108086,male
367,4e9123ee-4ecf-498b-9990-3132240f03f2,P20,place of death,Salzburg,Sigismund von Schrattenbach,Q318045,male
368,407c16b3-84fa-4ceb-b61b-a6c172c0b245,P20,place of death,Berlin,Abraham Begeyn,Q2148044,male
369,b58ec0ed-7723-4b1b-8de7-2db11dfcaaab,P20,place of death,London,Edward George Warris Hulton,Q5343095,male
370,e676c5bb-9ad0-49f6-84b4-30e5f4d1bb38,P20,place of death,Antwerp,Frans Floris I,Q543948,male
371,65a312c8-2c25-43a7-bb40-49940f098be6,P20,place of death,Rome,Boniface I,Q160907,male
372,c85ff2b3-f465-4467-aa3f-eb5fede093af,P20,place of death,Nanjing,Jianwen Emperor,Q9961,male
373,14038086-7cd1-4138-8f97-04aa3e482626,P20,place of death,Strasbourg,Saint Arbogast,Q630123,male
374,796bca73-c355-4573-a81f-2d45032a190c,P20,place of death,Lisbon,Hermenegildo Capelo,Q1250265,male
375,be40098b-1779-42e3-b4a7-9102e5e4122e,P20,place of death,London,George Scharf,Q1508241,male
376,63b0d94e-b25a-473a-95fa-01775db62ebc,P20,place of death,Cheltenham,David Talbot Rice,Q5240265,male
377,ef7f5817-8a96-4047-8333-5554e3913427,P20,place of death,Boston,Cotton Mather,Q380719,male
378,058d00da-3269-4345-86e9-e89dd5debd35,P20,place of death,Geneva,Alphonse Pyramus de Candolle,Q123807,male
379,766bb156-6147-4d05-9095-e41144d76536,P20,place of death,London,Anthony Caro,Q529591,male
380,317c3f00-3633-4d0b-8094-ef32594e1d02,P20,place of death,Mumbai,Karim Lala,Q6370609,male
381,1fd2030c-5395-4a5e-9ad2-47c2f1ac9ce6,P20,place of death,Plymouth,Beryl Cook,Q540149,female
382,24993512-01ee-4cce-8851-1a6137666aec,P20,place of death,Wellington,William Massey,Q923806,male
383,5eb36d67-ffa4-4444-9205-0f411596d763,P20,place of death,Angeles,Manuel Roxas,Q223419,male
384,9d8854f6-004f-41dc-a906-e4ce052d6cc4,P20,place of death,Santiago,Braulio Arenas,Q4958242,male
385,19699b80-d046-4078-8660-52889b36feab,P20,place of death,London,Joseph Henry Blackburne,Q352459,male
386,c5b2f6ea-ba11-497b-87f6-3bc96bade274,P20,place of death,Marseille,Henry de Groux,Q450114,male
387,b256f3dd-0613-45e9-8d1d-4c3cf3156e56,P20,place of death,Moscow,Pimen I of Moscow,Q547687,male
388,b1c5e66f-e009-4abe-ad40-7949536c79aa,P20,place of death,London,James Gibbs,Q1352355,male
389,98ec9e05-2829-4e46-b79b-6eb68ac48a46,P20,place of death,London,Tony Ray-Jones,Q3531866,male
390,702cb9b8-7228-4851-aac2-79e01580779c,P20,place of death,Utrecht,Petrus Codde,Q930028,male
391,416608d6-60f8-4134-b5b8-7ac5b490357e,P20,place of death,Birmingham,William Murdoch,Q451444,male
392,dcbd4c7e-726e-4dee-bd40-ed08bfc3b871,P20,place of death,Beijing,Bo Yibo,Q553682,male
393,dd489530-24c8-4e97-bb90-1cc935017a2a,P20,place of death,Dresden,Adrian Ludwig Richter,Q551896,male
394,7b894ea2-089b-4874-b7a1-daff6257896e,P20,place of death,Belgium,Paul van Ostaijen,Q739190,male
395,90d94810-09e7-4ef3-81ff-5ac762e61087,P20,place of death,Paris,"Mahaut, Countess of Artois",Q1166728,female
396,54aaa868-dec0-4597-a571-9de27cf33091,P20,place of death,London,Robert Colquhoun,Q3938239,male
397,847c614e-fa10-472c-b958-8d2d43b89802,P20,place of death,Milan,Giovanni Antonio Amadeo,Q284282,male
398,22d8e949-ec78-4c83-95af-50b932a5bbed,P20,place of death,Rome,Innocent XI,Q101286,male
399,ef11a5f9-839d-4ecd-8199-993faa387a13,P20,place of death,Tallinn,Igor Severyanin,Q707569,male
400,f0d7c5ce-2b99-4474-b2e1-5d98faabdf8a,P20,place of death,Berlin,Peter Simon Pallas,Q155914,male
401,fd59407e-499d-404b-b4f2-d5694b188ca6,P20,place of death,Paris,Sylvia Bataille,Q2636468,female
402,6dabe620-e472-44e6-b700-2d2146d751e7,P20,place of death,Florence,Giovanni Pico della Mirandola,Q182128,male
403,6a85a9e6-b3d4-4764-9749-29aa240d9335,P20,place of death,Heidelberg,Walther Bothe,Q76474,male
404,ea8d97ea-753a-4626-b8e5-1b086418f356,P20,place of death,Paris,Isidor Philipp,Q707752,male
405,66a066bd-19e1-42bb-b59c-58f14b6021f1,P20,place of death,Rome,Pietro Tenerani,Q662727,male
406,777a32ac-2139-4f65-91f7-b0a85fe9cf8c,P20,place of death,Mumbai,Jaidev,Q6123537,male
407,d70ba985-0c6e-48f7-9a0a-52ed0e4da457,P20,place of death,Carthage,Gordian II,Q1803,male
408,4d86b987-25d4-4fb7-a4eb-d226008e8ed7,P20,place of death,Seattle,Edmond S. Meany,Q5338911,male
409,f4bcb442-36d4-480b-aec4-6510f5361a61,P20,place of death,Oslo,Roald Aas,Q494675,male
410,954ebf79-8209-42eb-a954-bb56709b8650,P20,place of death,Baku,Fatma Mukhtarova,Q5437917,female
411,d6336573-e78f-43c0-bedf-88baeb73b07a,P20,place of death,Philadelphia,Betsy Ross,Q234952,female
412,c09e7958-ae5f-43c5-af7c-1e311e56af0f,P20,place of death,London,Kenny Wheeler,Q578219,male
413,0bb310f0-c368-4ae0-9510-eeb54e0221f2,P20,place of death,Berlin,Georg Scheffers,Q121437,male
414,66c6d3a5-4f4c-4663-89e2-08e83a357183,P20,place of death,Moscow,Mstislav Rostropovich,Q152043,male
415,33c4af2d-0084-4c68-9196-d83657761786,P20,place of death,Chicago,Studs Terkel,Q529276,male
416,0b90612a-cf50-4c68-8207-cd007e1cf21f,P20,place of death,Rome,Giovanni Battista Ricci,Q16854106,male
417,57b07cf3-4fff-4084-9f82-df800f5c509e,P20,place of death,Paris,Gabriel Ramanantsoa,Q365387,male
418,49dc3311-ca28-45e5-9201-89aab96814cd,P20,place of death,Philadelphia,Oscar Charleston,Q3063511,male
419,9ac72858-0030-44d7-a57e-89d5c16f3346,P20,place of death,Basel,Johannes Buxtorf II,Q118892,male
420,3a13c8c1-0d48-4ed0-b1b5-753112d0c8bf,P20,place of death,Kyoto,Yutaka Abe,Q2750636,male
421,df1eaa1f-968c-4a4f-bab1-de073b3a9b2a,P20,place of death,London,James Nares,Q463998,male
422,18b2f8db-beb5-43a6-b432-ce621caaa6ab,P20,place of death,Rome,Pius III,Q160030,male
423,a3b48c55-2e03-4b91-b613-2e88e1d96e67,P20,place of death,Columbia,Benny Waters,Q818079,male
424,34e7ff90-84af-4e9d-b9b3-6ecf607d187a,P20,place of death,Moscow,Sviatoslav Knushevitsky,Q1999087,male
425,81bc10d7-8ef9-4338-b85e-9a0775ddcfd4,P20,place of death,Singapore,Chen Chong Swee,Q5090723,male
426,704e9c35-568f-4a63-8551-0fa4fbc1e2af,P20,place of death,Miami,Edward Leedskalnin,Q1121876,male
427,defc8bcd-fc38-41ee-93e8-3f2b237f33fc,P20,place of death,Birmingham,Joe Bradford,Q366565,male
428,7e9f81de-e4a0-4616-af83-ba2997e16381,P20,place of death,Athens,Karolos Koun,Q3438037,male
429,ea0fb9fe-d767-4f59-b195-8118ca3ded12,P20,place of death,London,George Alexander Macfarren,Q1374708,male
430,9dbc53c0-3e42-4a46-bb05-b6c05c8ba6b0,P20,place of death,Baghdad,Abd al-Karim Qasim,Q299732,male
431,ab7d4eb1-f483-4326-9d7b-367305e514e0,P20,place of death,Florence,Karl Stauffer-Bern,Q117489,male
432,2d2c745f-3d78-4f7b-a997-bffa1adffe47,P20,place of death,Rochester,William Worrall Mayo,Q904681,male
433,106bd5f4-1ddb-41e4-b92d-9c6672984bbb,P20,place of death,Nuremberg,Michael Wolgemut,Q262771,male
434,ea35bce5-f946-4ef0-b2c4-7016aeffba2e,P20,place of death,Chester,"Hugh d'Avranches, 1st Earl of Chester",Q1380238,male
435,a69d3e0e-8257-44a7-abb9-f8bb3bada56c,P20,place of death,Rome,Gregory XVI,Q43734,male
436,8c74abee-f7f0-4a1e-83d5-e9b8faeb289c,P20,place of death,Winnipeg,Douglas Lloyd Campbell,Q1252386,male
437,2d237b46-969b-48b6-a3a8-e704bb126ca6,P20,place of death,Boston,Henry Pickering Bowditch,Q1607155,male
438,8c30dbce-b20b-4e82-a5fc-f605aa252538,P20,place of death,Moscow,Aram Khachaturian,Q152293,male
439,ef551756-5ef7-4733-abf0-3ef45cb4cd80,P20,place of death,Naples,Francesco Crispi,Q332626,male
440,efa8630c-4a46-4a66-a472-9a8383e67b9a,P20,place of death,Paris,James Guillaume,Q116617,male
441,d14df0c5-0b5e-4b8d-ad9d-3d86059a9278,P20,place of death,London,York Bowen,Q1365582,male
442,b4b404f6-4911-46c7-8ec5-b5325ed9a4c5,P20,place of death,Berlin,Heinrich von Kleist,Q28494,male
443,bcc7d409-f9b3-4437-a1e6-58c4cb95d359,P20,place of death,Cannes,Rosella Hightower,Q442839,female
444,53c11754-f8eb-4444-a226-7d2512777518,P20,place of death,Florence,Francesco Pesellino,Q930831,male
445,d1030a3e-8959-4a6d-b887-33c39b1ea27d,P20,place of death,Mainz,Erhard Reuwich,Q722999,male
446,d244c471-be2b-4c57-813b-91dbf92bccea,P20,place of death,Damascus,Ibn al-Qalanisi,Q1356575,male
447,321f2e78-8594-419a-aefc-0dc2cb291660,P20,place of death,Philadelphia,George Frederick Baer,Q5539457,male
448,120c5b17-6fa5-4a84-a5c5-8a864b2d844c,P20,place of death,Munich,Hermann Obrist,Q332579,male
449,55313a2c-b8c6-43fe-8149-c49a1ec7ad88,P20,place of death,Paris,Guichard Joseph Duverney,Q3184289,male
450,7443ae89-d834-4c41-a00b-e3c4174242e5,P20,place of death,Penang,Lim Chong Eu,Q713971,male
451,78ac9347-1be7-4aaf-8def-818a629d0534,P20,place of death,Paris,Gilles Marie Oppenord,Q958293,male
452,c629a36f-3755-4a30-9fa7-51317f634bf3,P20,place of death,Moscow,Evgeny Lifshitz,Q931452,male
453,4a7e37b7-0b84-48bd-91ce-2eb178dd8c63,P20,place of death,Turin,Carlo Parola,Q1042372,male
454,2002877e-2ecf-491f-9149-c5a1de2f5c7e,P20,place of death,Athens,Ilya Livykou,Q6001459,female
455,0fd15415-6307-4e09-aacf-e7bb0c04cde6,P20,place of death,Paris,Louis Marchand,Q448822,male
456,3affb91c-ab05-4599-9e6d-52af2445baed,P20,place of death,Dublin,Arthur Griffith,Q342765,male
457,5f0dde2a-6e81-4a7b-b6b3-15a8006a90c4,P20,place of death,London,Werner Forman,Q1308849,male
