,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri
237,ebe767f6-2d77-417e-a7db-df7a37fa32c3,P364,original language of film or TV show,Russian,Office Romance,Q2528155
238,c1069aed-ac41-4bd6-a3cb-5862c5ff1936,P364,original language of film or TV show,English,White Ladder,Q856111
239,506c0aac-7677-428b-b50b-3717afec1876,P364,original language of film or TV show,Ukrainian,Zaporozhets za Dunayem,Q4186875
240,8755c1eb-f6d7-4515-a926-a24efd718a89,P364,original language of film or TV show,Italian,Maria egiziaca,Q6761702
241,850857b9-f8fe-4ab4-851c-26842ce69421,P364,original language of film or TV show,English,The Thieves,Q492485
242,c20521a0-bce2-49b3-ba23-0feb530b5973,P364,original language of film or TV show,Telugu,Souryam,Q7565222
243,6fdbe372-9ce5-4d04-ad6f-7d5c43dc357e,P364,original language of film or TV show,French,La Haine,Q466101
244,fd67e658-9645-4f8f-a506-4888f78e9f4e,P364,original language of film or TV show,Bengali,Chander Pahar,Q5071014
245,c3136edb-4568-477e-b4a9-5973b7fc9bac,P364,original language of film or TV show,Telugu,Khatarnak,Q6400894
246,1f3b7d19-6430-4cad-88a5-06d6fa13ebe0,P364,original language of film or TV show,Spanish,Las 13 rosas,Q384998
247,1b98c697-8688-4cb3-968d-f5918bfed2c8,P364,original language of film or TV show,English,Return to Me,Q194599
248,a22c6a6e-4efe-4c2f-b190-2b9a2aab678b,P364,original language of film or TV show,English,Brave New World,Q191949
249,91a162a0-0109-49e7-8795-1552f6764b3c,P364,original language of film or TV show,English,Demon Seed,Q1200483
250,6feb7478-b47b-44d9-9503-4fa7edce61dc,P364,original language of film or TV show,Persian,The Day I Became a Woman,Q3223688
251,e0c89317-ee4d-4d86-9b1c-7e75e647bedd,P364,original language of film or TV show,Russian,Lurkmore.to,Q2498781
252,e19e272b-d4f7-4d56-8ab8-0dbfe55d12eb,P364,original language of film or TV show,French,The Umbrella Coup,Q1196439
253,ca2b20e5-3845-4f3d-958c-086107f8fab8,P364,original language of film or TV show,Tamil,Thenavattu,Q7781357
254,955e9021-a741-4164-b729-cf9b752a242b,P364,original language of film or TV show,Italian,Ginevra di Scozia,Q1136482
255,1ca61e27-dc9b-4bbb-ba88-82334491e9e4,P364,original language of film or TV show,Spanish,La Chica de Ayer,Q3284207
256,8c066847-e03e-4025-9054-1a8f8f2368b7,P364,original language of film or TV show,French,La Chienne,Q2603395
257,fb5736e4-859b-40d8-a03b-2f5ea1211528,P364,original language of film or TV show,Tamil,36 Vayadhinile,Q19579844
258,f1488291-8161-4303-b48a-ca84df66a3ee,P364,original language of film or TV show,Swedish,The White Stone,Q3365497
259,7745e352-08df-4278-973b-774a046af36e,P364,original language of film or TV show,English,Mississippi Masala,Q1785725
260,5e99c641-f453-45a8-b6e2-1a48f3c74e91,P364,original language of film or TV show,Finnish,Calamari Union,Q691573
261,a83767f8-951c-48db-95c9-130421ee4fab,P364,original language of film or TV show,Turkish,Risale-i Nur,Q1718830
262,76ebb326-a88a-4bbe-959a-478e3a73346f,P364,original language of film or TV show,Polish,Fire in the Steppe,Q2389340
263,0968d784-aefa-4dfc-97bc-da04ad1836a6,P364,original language of film or TV show,English,This Is England,Q748205
264,4de1c3b4-e18f-4c34-9c6c-de91555f79d9,P364,original language of film or TV show,French,Madame Figaro,Q3275273
265,aca29ce8-04d2-4f7b-85d7-82d9de56497e,P364,original language of film or TV show,Tamil,Ramavataram,Q386021
266,f4733032-ce07-4f1e-bf8a-ac3d78a5818f,P364,original language of film or TV show,French,The Count of Monte Cristo,Q191838
267,e873babf-01c3-431f-b134-7a1c79b66a4f,P364,original language of film or TV show,French,Brice de Nice,Q2713293
268,bcb431da-a90f-4977-9a57-4245e4ee6c38,P364,original language of film or TV show,Bengali,Aranyer Din Ratri,Q626101
269,0a8dc64e-eb81-41d1-9c70-d7dae12725a3,P364,original language of film or TV show,Russian,"Well, Just You Wait!",Q333637
270,e7ca082b-790f-4b63-8260-5fbb659b80ce,P364,original language of film or TV show,Korean,Paradise Ranch,Q486230
271,3ed4cfd1-c587-4299-976c-f1642fdda89f,P364,original language of film or TV show,Polish,A Short Film About Killing,Q72325
272,1c2e5b72-f88e-41a7-b0fc-8e841caa540c,P364,original language of film or TV show,French,The Shooting Star,Q949863
273,d99b08bc-d139-417c-b560-272b9b323776,P364,original language of film or TV show,Bengali,Neel Akasher Neechey,Q3348726
274,a97a3e29-10c5-4b92-96d4-17ff2c202107,P364,original language of film or TV show,Hindi,Ungli,Q7884507
275,3ab7c236-47d0-4844-bfe4-b7529ab5c89a,P364,original language of film or TV show,Telugu,Yamudiki Mogudu,Q8048112
276,f75d1739-581b-4668-94e4-9cd0d1b44b98,P364,original language of film or TV show,Tamil,Vipra Narayana,Q7933505
277,79843e47-76bd-40c8-9eae-bb9291eebb80,P364,original language of film or TV show,Hindi,Kanoon,Q11205015
278,183a0445-3ef2-4bfe-871c-b923e261a83a,P364,original language of film or TV show,English,Anarchist Studies,Q4751657
279,cf50fbd2-2360-48f4-849f-7ef4bb174417,P364,original language of film or TV show,French,Inspector Gadget,Q664840
280,2f29bfed-ff35-415b-8150-b2e5e540880b,P364,original language of film or TV show,Portuguese,April Captains,Q1496627
281,d6fededf-e24b-469f-b229-e06d553f56d4,P364,original language of film or TV show,Tamil,Aalwar,Q3524853
282,0de68944-3345-47d9-a033-0b02a0f489f9,P364,original language of film or TV show,English,Times Higher Education,Q1475036
283,ae75a53b-21ac-4ddc-a446-704167d17d58,P364,original language of film or TV show,English,The Real Housewives of Beverly Hills,Q7759591
284,2b6de462-4c22-4554-b0bf-2e3436c93124,P364,original language of film or TV show,English,Turner & Hooch,Q1537568
285,1f70f55c-3ce9-45b0-bde2-f5cffbfe6671,P364,original language of film or TV show,Indonesian,Sorga Ka Toedjoe,Q13445254
286,0b1df847-3096-4ed6-8877-83e1320f4960,P364,original language of film or TV show,English,Crossing Jordan,Q848337
287,98d01426-fc99-44e6-9605-743c6421be57,P364,original language of film or TV show,English,Slumdog Millionaire,Q125076
288,35ae165e-8000-4185-9a16-a737bfaacb7d,P364,original language of film or TV show,English,An Englishman Abroad,Q4749911
289,e00bf68c-9063-47c3-b674-0fe916082f01,P364,original language of film or TV show,Russian,Uspekhi Fizicheskikh Nauk,Q1888743
290,43d59d56-487a-4f05-b5f4-9ce2ab3678ec,P364,original language of film or TV show,Telugu,Usha Parinayam,Q7901888
291,4805e08d-4810-4a11-a00a-a42e6b1f6df2,P364,original language of film or TV show,Tamil,Kadhalil Sodhappuvadhu Yeppadi,Q3473373
292,3a7c4347-66e6-4249-9669-7d7660335406,P364,original language of film or TV show,Tamil,Boss Engira Bhaskaran,Q4947504
293,2da0451c-2f21-4116-98bb-543f121a6349,P364,original language of film or TV show,French,A Secret,Q1304536
294,3def7f20-39a1-4c6d-88a9-856a20a3650d,P364,original language of film or TV show,Portuguese,Bye Bye Brasil,Q3283322
295,fb8466aa-2dc7-4f36-b85f-d8471fe11e63,P364,original language of film or TV show,Italian,Ossessione,Q547226
296,70b3b71c-35ef-47fe-a39f-b76018ed101a,P364,original language of film or TV show,Croatian,Vjesnik,Q574403
297,11e93202-d03d-40d8-be1f-f3304b6ec724,P364,original language of film or TV show,French,Memoirs of Hadrian,Q1233795
298,0604ffb7-1ddd-417a-b930-9b9a35dd6b5f,P364,original language of film or TV show,English,Rhoda,Q1247556
299,6b74b99c-848e-48aa-8285-176cabc47502,P364,original language of film or TV show,French,The Vicomte of Bragelonne: Ten Years Later,Q769001
300,9007132d-1495-48c8-9ef8-5a12fafe4e7d,P364,original language of film or TV show,Polish,Polish Biographical Dictionary,Q1485141
301,54d63cc2-f18e-4e66-9f9d-fc1f0706e100,P364,original language of film or TV show,Ukrainian,Ukrayina maye talant,Q133943
302,8289be95-3459-4e10-b093-c445c821b193,P364,original language of film or TV show,Indonesian,Akademi Fantasi Indosiar,Q2828895
303,9cb0857d-8f7e-4277-95b9-e9d42238126f,P364,original language of film or TV show,Tamil,Komban,Q18126905
304,3a21cbb2-538e-4065-9962-5fcb7111c73a,P364,original language of film or TV show,Finnish,Under the North Star,Q3736125
305,b18f2c67-096c-429e-8e72-3af623ab5268,P364,original language of film or TV show,French,Le Devoir,Q1504424
306,d91206f9-88d0-4d17-92c7-f1ee8633ae24,P364,original language of film or TV show,Bengali,Bojhena Shey Bojhena,Q4938663
307,64849417-c460-417d-9a7a-b856305ebe92,P364,original language of film or TV show,Swedish,The Magic Flute,Q1651543
308,1d1612bc-9ed9-46cc-bb60-125b941a3b50,P364,original language of film or TV show,French,Delusions of Grandeur,Q705247
309,00473236-655a-41cb-a70f-c1300c63967b,P364,original language of film or TV show,English,Young Foolish Happy,Q847162
310,c05e8cb2-a321-44ab-933b-f7e051219196,P364,original language of film or TV show,Tamil,Server Sundaram,Q7455600
311,30bcca45-162b-4de3-a5ec-75b65e3925cf,P364,original language of film or TV show,Kannada,Kanooru Heggadithi,Q6364275
312,48b5824a-1378-4e2d-87fb-63e410a29ad4,P364,original language of film or TV show,Kannada,Amrithadhare,Q4748690
313,2fd7cf02-62ef-4ce5-9787-a41be22464ed,P364,original language of film or TV show,Tamil,Michael Madana Kama Rajan,Q6832432
314,fb0bf856-4e70-41fa-8662-1731774ea021,P364,original language of film or TV show,English,Flashdance,Q611043
315,020287e2-899e-404a-8732-d3b85d7b9bbf,P364,original language of film or TV show,French,The Suspended Vocation,Q3213862
316,696f1527-fe91-42ed-9488-2024eb0c5a16,P364,original language of film or TV show,Bengali,Khokababu,Q6402067
317,eb3bd44c-32c2-45e3-be76-1681acb6f822,P364,original language of film or TV show,English,Nine Months,Q955389
318,ea9e3392-1679-4281-bc9f-569221719ae0,P364,original language of film or TV show,Spanish,The Exterminating Angel,Q332427
319,00e415f1-6961-4eb5-aaee-4d113e219350,P364,original language of film or TV show,German,Die Zeit,Q157142
320,f5a1d83d-6bd4-47c2-a28c-d59b99cd5a04,P364,original language of film or TV show,Italian,The Easy Life,Q1787498
321,d05986c7-3550-460d-a7cf-b8294637bae2,P364,original language of film or TV show,English,Charm School with Ricki Lake,Q1067531
322,5e52c5f2-84db-40ae-be52-fe4fde9aa77a,P364,original language of film or TV show,Telugu,Vijetha,Q7929336
323,f53b58da-52bc-4435-a7b9-31adef4da158,P364,original language of film or TV show,Italian,Il conformista,Q3793573
324,5d6d5782-050b-4644-8e1c-5996fbfa9213,P364,original language of film or TV show,Hindi,Jab Pyaar Kisise Hota Hai,Q1676793
325,df6d15b5-d44a-44ba-8077-488cb47f8b90,P364,original language of film or TV show,English,Gia,Q429557
326,b3aaef89-319d-4abe-9891-36f597fae0cb,P364,original language of film or TV show,English,The Lancet,Q939416
327,8809ff72-8711-41af-ba08-684c015c9a57,P364,original language of film or TV show,Punjabi,Anhey Ghorhey Da Daan,Q773457
328,f75cea36-f01b-4278-8aeb-c0f2c2fb7dba,P364,original language of film or TV show,Hindi,Vishwaroopam,Q3572804
329,727c7408-bcce-40d3-80c7-caf5747dfae5,P364,original language of film or TV show,English,Nature,Q180445
330,061bfb09-682e-4b47-add0-23972d63ef9e,P364,original language of film or TV show,English,Full House,Q465472
331,61748212-13fd-4dba-ace1-584495e7baba,P364,original language of film or TV show,Hebrew,Book of Haggai,Q178338
332,edbb9e19-199b-4595-a5b5-82f497f94813,P364,original language of film or TV show,Tamil,Aval Oru Thodar Kathai,Q4827454
333,e14e6132-770c-4503-a5ac-3117daa79407,P364,original language of film or TV show,Italian,La Stampa,Q923353
334,4072e3a6-b05c-4a99-ae8a-e19acb9c2876,P364,original language of film or TV show,Hindi,Journey Beyond Three Seas,Q1319274
335,364e172b-93f2-45f3-b886-7ff639e1b4fb,P364,original language of film or TV show,Italian,The Mistress of the Inn,Q1232053
336,263d2a8d-c422-4aa7-b2cf-f909aa9b2f19,P364,original language of film or TV show,French,The Red Sea Sharks,Q1131283
337,4b87f914-7c1d-4bc5-b38b-20902a147c2f,P364,original language of film or TV show,Chinese,A Chinese Ghost Story,Q300356
338,b8cdb5af-3048-4342-abd8-bb41bd010a77,P364,original language of film or TV show,Bengali,Aamra,Q4661514
339,683a9b8c-a888-4590-856c-1c06b773f53f,P364,original language of film or TV show,Spanish,Camino de Perfección,Q2962522
340,4eee11a4-3893-41e6-a54b-1924330ab906,P364,original language of film or TV show,Kannada,Sati Sulochana,Q7426204
341,f9ceb7b5-34ec-4970-9d08-e2d425faef78,P364,original language of film or TV show,Telugu,Peddarikam,Q7159058
342,bd11eb99-12d6-4cdf-9792-91d8efdf0298,P364,original language of film or TV show,Spanish,El Debate,Q956914
343,a211ec45-69e6-4493-a065-4a14214f5a78,P364,original language of film or TV show,Dutch,Flodder,Q1429114
344,d629656f-f6e9-49a7-b142-5ba4b96bf69a,P364,original language of film or TV show,Bengali,Daruchini Dip,Q5225759
345,8f0ccb9a-2e68-4fd2-8df7-75fcc8c6f41c,P364,original language of film or TV show,Telugu,Vasantham,Q7916360
346,5051e509-50f9-4218-918c-fd74a27bfa9e,P364,original language of film or TV show,French,Phi-Phi,Q3378720
347,b5b637eb-0764-4d56-8d6a-3a7ae586b24d,P364,original language of film or TV show,Hindi,Chupke Chupke,Q2491550
348,9c9eb37c-12af-4e63-9a91-cbd2d083bf79,P364,original language of film or TV show,Telugu,Krishnarjuna,Q6437613
349,1e26c9da-39e3-4c28-aad8-7fd7dd38a485,P364,original language of film or TV show,French,The Bald Soprano,Q1218731
350,dff295eb-500f-40b0-a775-57cff1450c1c,P364,original language of film or TV show,Finnish,Ambush,Q2979788
351,60ab964d-ac59-4678-925c-de942ce09dce,P364,original language of film or TV show,English,The Knock,Q13580394
352,eecb6676-581b-4303-85f8-b0632cde4bc4,P364,original language of film or TV show,English,Mine Own Executioner,Q6864077
353,4dadc53c-a991-4a55-a31c-eb225a6dd29c,P364,original language of film or TV show,Italian,Il prigioniero,Q670898
354,6927cd92-d4c6-40a3-a80d-b330c1b4fac1,P364,original language of film or TV show,English,Van der Valk,Q1269958
355,076565ec-54ac-48e9-a5a1-e405f7c5c546,P364,original language of film or TV show,Portuguese,The Guarani,Q2008330
356,f9b70230-ac34-43c3-9ef2-d2ab1698320a,P364,original language of film or TV show,Korean,Haemoo,Q16256567
357,2a29f1d4-8dc9-42e7-b08f-986ad6c9e473,P364,original language of film or TV show,English,RocknRolla,Q898461
358,1c3dfe48-b550-4244-bf76-17e4c87912d7,P364,original language of film or TV show,Hindi,Rakshak,Q281687
359,8e740ee1-ff3a-4f75-9113-fb1b84f59bed,P364,original language of film or TV show,Tamil,Mouna Ragam,Q3534607
360,dc567620-b829-4371-a0e8-f98357755dee,P364,original language of film or TV show,Spanish,La dama boba,Q5966418
361,3c9fa257-9840-44e5-8ab8-84990b30fe4f,P364,original language of film or TV show,French,Le Petit Nicolas,Q2270093
362,c6a73c2c-775a-4fec-b173-a9ee1cc4f0f7,P364,original language of film or TV show,English,Kirkus Reviews,Q3197403
363,fb678e59-669a-466d-baea-492917f50877,P364,original language of film or TV show,Norwegian,Jonny Vang,Q1764481
364,0ff37cc7-5251-48b3-a2a3-f2b643f414b2,P364,original language of film or TV show,Urdu,Sanjha,Q7418538
365,72916939-61f6-488c-a409-62dae5da2f49,P364,original language of film or TV show,Tamil,Chaarulatha,Q5065979
366,d23e45ef-e10d-4712-b1ec-f1cc805cfc55,P364,original language of film or TV show,Tamil,Ullam Ketkumae,Q7879131
367,787cff20-5183-4b2b-bce0-a363b050d318,P364,original language of film or TV show,English,A Cinderella Story,Q276415
368,6ddb3d06-be4c-4b9c-b5a2-fc9515afd2d6,P364,original language of film or TV show,English,WCW Monday Nitro,Q1193741
369,f82ed776-c9fe-4a9f-a348-27165d5d404b,P364,original language of film or TV show,English,Your Highness,Q1415029
370,11e9a5a5-fb01-4134-a109-647da28e60a8,P364,original language of film or TV show,English,Chicago Reader,Q2076422
371,159aa270-b3b5-42ca-bba6-82560f25eeb0,P364,original language of film or TV show,English,Juliet Bravo,Q3374435
372,9b10976b-4c80-41f4-8d4d-4c017a5d3577,P364,original language of film or TV show,Hindi,Duniya Na Mane,Q1265839
373,2ac66fd3-bcab-4232-8ac6-96a4b8b9db34,P364,original language of film or TV show,English,The Forsyte Saga,Q735319
374,02be1cf7-7d14-494f-958b-8baa0b746871,P364,original language of film or TV show,English,Early Doors,Q5326641
375,c1d966d2-ddab-4304-b3a6-c2bc31dcbd9c,P364,original language of film or TV show,Icelandic,Heima,Q201824
376,39a032e7-db15-4db0-834c-8107c29ba403,P364,original language of film or TV show,Italian,De pictura,Q3020472
377,eeaa37e2-2b2d-45e6-bf32-6f4f19f0ced1,P364,original language of film or TV show,Urdu,Tum Jo Miley,Q7852447
378,b92d5829-06cc-4404-8996-cea4f440b431,P364,original language of film or TV show,English,Low-Life,Q372143
379,045122b5-cbf2-4971-9618-a965a1074003,P364,original language of film or TV show,English,Madeline,Q627047
380,b076a3b5-5421-414f-a59a-a74718d0de71,P364,original language of film or TV show,Tamil,Dhool,Q3025733
381,ef1ddac4-446f-4270-b46c-0b6cdded94b8,P364,original language of film or TV show,English,The Godfather,Q47703
382,3bb00854-16f3-4404-9262-bdddb2d90276,P364,original language of film or TV show,French,A Certain Smile,Q677236
383,379b8310-9cc8-4fec-b980-f8322242663c,P364,original language of film or TV show,French,The Sucker,Q406936
384,fae8f3c1-506f-4b58-bbf2-418a91bd6cc8,P364,original language of film or TV show,English,International Political Sociology,Q6052503
385,2e7f7c48-82ea-45ff-887b-15320506f653,P364,original language of film or TV show,Spanish,Isabel,Q2715144
386,92306094-4107-47b7-b3a2-d2fb0947219a,P364,original language of film or TV show,Telugu,Maro Charithra,Q6772265
387,aceecc27-90a3-431a-a822-a59aab1abc4d,P364,original language of film or TV show,Spanish,The Secret in Their Eyes,Q748851
388,4b6339c2-4e55-4cd0-909a-9fa4eb675013,P364,original language of film or TV show,Telugu,Tata Birla Madhyalo Laila,Q7687794
389,8f3a2d2f-4722-44c5-8c07-d2fe25786b94,P364,original language of film or TV show,French,La Commune,Q3207641
390,077b8283-20b7-40b8-bab2-4064f13abcb4,P364,original language of film or TV show,English,Emotional Rescue,Q1130167
391,b103fed3-dcab-452a-b1c8-d8313ce1dc62,P364,original language of film or TV show,English,The Dune Encyclopedia,Q4532140
392,4b2d5234-f8b3-41ea-ac9e-5d10b5f380f4,P364,original language of film or TV show,French,Organic Articles,Q2029959
393,32628876-beac-4b1b-ab5e-033cf5458555,P364,original language of film or TV show,English,28 Weeks Later,Q221102
