,uuid,predicate_id,predicate_label,obj_label,sub_label,location_is_obj,location_is_sub,obj_uri,sub_uri,Unnamed: 0_y,geolocation_sub,geolocation_obj
152,d36d7b57-31ef-47ca-9889-056c3e145776,P36,capital,Toledo,Toledo Province,True,True,Q54929,Q54929,4988,,"(39.8560679, -4.0239568)"
153,15b151f3-183c-44bc-aaba-26de18a3ea66,P36,capital,Circle,McCone County,True,True,Q497652,Q497652,4989,"(47.5823259, -105.8467942)","(65.7997725, -144.16694059683294)"
154,59468f0d-0570-46ad-b1de-c06ea623c775,P36,capital,Siena,Province of Siena,True,True,Q16275,Q16275,4990,"(43.1672254, 11.467181161339118)","(43.1672254, 11.467181161339118)"
155,4758f222-f65d-4b17-86f8-1e9b5721cbf4,P36,capital,Canadian,Hemphill County,True,True,Q112078,Q112078,4991,"(35.8293476, -100.2564532)","(35.5438102, -98.0031532)"
156,eeb6ca0d-a46c-43d0-9f99-963f898c196e,P36,capital,Honolulu,Honolulu County,True,True,Q487704,Q487704,4992,,"(21.2891309, -157.7173915)"
157,8a52ba13-c6e5-41f0-a2a1-10d4f1d87067,P36,capital,Cairns,Cairns Region,True,True,Q1025962,Q1025962,4993,,"(-16.9206657, 145.7721854)"
158,b3deac49-9a98-4ca2-a576-9bdcbddcbc4a,P36,capital,Constantinople,Roman Empire,True,True,Q2277,Q2277,4994,,"(41.0091982, 28.9662187)"
159,a5bd7ef1-7a94-4392-bc61-32a89e84472e,P36,capital,Boise,Ada County,True,True,Q109820,Q109820,4995,"(43.4136539, -116.2367421)",
160,1826e8ad-6d5d-46d3-a4ca-ca31f13f411f,P36,capital,Mackay,Mackay Region,True,True,Q951713,Q951713,4996,"(-38.2018384, -72.3345316)","(-21.141956, 149.1865149)"
161,a70c1b5e-f04e-484e-a3b0-dc9e9f394882,P36,capital,Hartford,Connecticut,True,True,Q779,Q779,4997,,"(41.764582, -72.6908547)"
162,8e839b14-3d8c-470b-afc1-d439515910c3,P36,capital,Edinburgh,Scotland,True,True,Q22,Q22,4998,,"(55.9533456, -3.1883749)"
163,096712ae-16de-4f5d-b64d-ff1e90c8107d,P36,capital,Ankara,Ankara Province,True,True,Q2297724,Q2297724,4999,,"(39.7160439, 32.7059948)"
164,d1b56011-7d9c-4ca1-8856-e773b1b866fc,P36,capital,Salmon,Lemhi County,True,True,Q487415,Q487415,5000,"(44.9321886, -113.852998)","(45.1759213, -113.895773)"
165,79151242-5ca0-4581-b5e6-cc59233c6867,P36,capital,Kabul,Kabul Shahi,True,True,Q654380,Q654380,5001,"(34.5210452, 69.1772156)","(34.5260109, 69.1776838)"
166,04b684bc-bcd7-42da-bb55-4bf22fbcf5c1,P36,capital,Wexford,County Wexford,True,True,Q184599,Q184599,5002,"(52.46018745, -6.606515459159162)",
167,2d081b94-ced9-4300-9528-2ac0fea8b9f3,P36,capital,Cairo,Cairo Governorate,True,True,Q30805,Q30805,5003,"(30.0332516, 31.562165102291935)","(30.0443879, 31.2357257)"
168,daf7a72a-a47c-4cf8-89f3-bfef79ffad9d,P36,capital,Helsinki,Finnish Socialist Workers' Republic,True,True,Q1811029,Q1811029,5004,,"(60.1674881, 24.9427473)"
169,3c902f1c-8a0a-4dc1-8766-450d63cc78f8,P36,capital,Norwich,Chenango County,True,True,Q487616,Q487616,5005,"(42.4784565, -75.6130279)","(52.6285576, 1.2923954)"
170,8de821d7-f4f0-47c8-81de-ee10ce951dad,P36,capital,Rome,Lazio,True,True,Q1282,Q1282,5006,"(41.9808038, 12.7662312)","(41.8933203, 12.4829321)"
171,b006569b-8bbc-4043-b31d-420ea2fc8dc7,P36,capital,Warsaw,People's Republic of Poland,True,True,Q211274,Q211274,5007,,"(52.2337172, 21.071432235636493)"
172,c2c1739c-12ca-43b6-95cb-63df07849650,P36,capital,Mansfield,Mansfield,True,True,Q1891143,Q1891143,5008,,"(40.75839, -82.5154471)"
173,0fa986bb-5c1c-415a-b130-210a1fa2df6d,P36,capital,Lahore,Lahore District,True,True,Q2315527,Q2315527,5009,"(31.48395, 74.40240677823076)",
174,326a42f8-17ba-4090-b989-9f83c017fcd3,P36,capital,Butler,Bates County,True,True,Q484300,Q484300,5010,"(38.2612027, -94.3503613)","(39.4233043, -84.5936897)"
175,f427bae8-6648-477a-be83-84d69c4aa52c,P36,capital,Basel,Basel-Stadt,True,True,Q12172,Q12172,5011,,"(47.5581077, 7.5878261)"
176,9a110dfc-6a1e-4a37-adf9-60ee8a413ae4,P36,capital,Sacramento,California,True,True,Q99,Q99,5012,,"(38.5810606, -121.493895)"
177,82df8f2a-a45a-4e08-8b44-b964346d0b72,P36,capital,Salzburg,Salzburg,True,True,Q43325,Q43325,5013,"(47.7981346, 13.0464806)","(47.7981346, 13.0464806)"
178,8892dbf0-f1a2-488d-ac86-bc6c6495cee8,P36,capital,Kyoto,Kyōto Prefecture,True,True,Q120730,Q120730,5014,"(35.242552, 135.454601)",
179,2d9b65f5-4b87-4760-ab5d-60e8cd98e925,P36,capital,Florence,Province of Florence,True,True,Q16172,Q16172,5015,,"(43.7698712, 11.2555757)"
180,365daddb-aba4-4de7-890f-c4c8792b0099,P36,capital,Burlington,West Jersey,True,True,Q6273074,Q6273074,5016,"(41.018926, -89.9270538)","(44.4761601, -73.212906)"
181,6174d316-33a4-4851-9101-e0ba00d4e88a,P36,capital,Baghdad,Iraq,True,True,Q796,Q796,5017,"(33.0955793, 44.1749775)","(33.3061701, 44.3872213)"
182,d8a23cef-e0ce-43df-a428-bd8a9363c6bd,P36,capital,Naples,Campania,True,True,Q1438,Q1438,5018,"(40.860672, 14.843984)",
183,60f45979-425f-428e-beb4-5bca3c935b1f,P36,capital,Vale,Malheur County,True,True,Q495414,Q495414,5019,,"(43.982063, -117.2384564)"
184,c92d1eb6-d39d-469d-ae5f-0f234f3bdf36,P36,capital,Toulouse,Occitania,True,True,Q104285,Q104285,5020,"(43.6487851, 2.3435684)",
185,5d681873-ebdb-4f70-a18c-e20765b56aa5,P36,capital,Tokyo,Japan,True,True,Q17,Q17,5021,,"(35.6840574, 139.7744912)"
186,42afe993-565f-4f3b-ba08-9f32681ef20b,P36,capital,Dhaka,East Pakistan,True,True,Q842931,Q842931,5022,"(24.4769288, 90.2934413)",
187,c1b6d7e4-6270-46e7-ae7c-aa4a7e0b1b2b,P36,capital,Hyderabad,Hyderabad State,True,True,Q1240096,Q1240096,5023,,"(17.360589, 78.4740613)"
188,c8bfe4f1-0e31-47f9-bd0d-da079912a4a7,P36,capital,Madrid,First Spanish Republic,True,True,Q497777,Q497777,5024,,"(40.4167047, -3.7035825)"
189,7d62cb1c-539f-414d-9878-fcdb84dcee7e,P36,capital,Miami,Miami-Dade County,True,True,Q468557,Q468557,5025,"(25.6364246, -80.4989467)","(25.7741728, -80.19362)"
190,aea8d10f-4906-4626-8781-0951a4b605e9,P36,capital,Kerman,Kerman Province,True,True,Q165352,Q165352,5026,"(29.571858, 57.301047)","(29.571858, 57.301047)"
191,6f116bdf-c9c7-4b87-8a56-9c9345e4cf3a,P36,capital,Globe,Gila County,True,True,Q58686,Q58686,5027,"(33.74135485, -110.68128894247536)",
192,c309176d-6f12-41dd-b056-86c5b759a989,P36,capital,Monaco,Larvotto,True,True,Q55088,Q55088,5028,"(43.7471346, 7.4341045)","(48.1371079, 11.5753822)"
193,601b1ee4-b32d-4a37-a344-8b4e2fc1c311,P36,capital,Montreal,Province of Canada,True,True,Q1121436,Q1121436,5029,"(43.6614015, -79.3392076)",
194,3c997bf4-5abd-442d-953b-91accba51004,P36,capital,Nice,Alpes-Maritimes,True,True,Q3139,Q3139,5030,"(43.9210587, 7.1790785)","(43.7009358, 7.2683912)"
195,5d31145e-f946-42d6-be48-8d15b1507324,P36,capital,Tallinn,Estonia,True,True,Q191,Q191,5031,"(58.7523778, 25.3319078)","(59.4372155, 24.7453688)"
196,b1321783-f435-40b6-8b99-9ba1a292e8e3,P36,capital,Perth,Western Australia,True,True,Q3206,Q3206,5032,"(-25.2303005, 121.0187246)",
197,dbfc2389-0cda-49c5-b001-730d08d82f2f,P36,capital,Lviv,Lviv Oblast,True,True,Q164193,Q164193,5033,"(49.6512234, 23.8266948)",
198,7952d9a0-d4a4-423d-bd3a-3240dac62e3a,P36,capital,Sydney,New South Wales,True,True,Q3224,Q3224,5034,"(-31.8759835, 147.2869493)","(-33.8698439, 151.2082848)"
199,c9855c24-a541-4672-89d8-572fd21dc81b,P36,capital,Riverside,Riverside County,True,True,Q108111,Q108111,5035,"(33.7219991, -116.0372472)",
200,82a06336-ddf8-4a45-a30d-45e2201e84b7,P36,capital,Caracas,Venezuela,True,True,Q717,Q717,5036,"(8.0018709, -66.1109318)","(10.5060934, -66.9146008)"
201,d30dab7d-a4bc-4a48-a71c-85ab68a8cb00,P36,capital,Winnipeg,Manitoba,True,True,Q1948,Q1948,5037,"(55.001251, -97.001038)",
202,2085653c-a317-43a2-8612-730e62be7360,P36,capital,Turin,Kingdom of Italy,True,True,Q172579,Q172579,5038,"(41.9009603, 12.464392449999998)","(45.0677551, 7.6824892)"
203,fd4747c1-d4d2-44c6-b97e-de6f6d6f05b0,P36,capital,Milan,Lombardy,True,True,Q1210,Q1210,5039,"(45.5703694, 9.7732524)",
204,e5af3a9b-a52b-499e-a356-b207ccd98aea,P36,capital,Tehran,Iran,True,True,Q794,Q794,5040,"(32.6475314, 54.5643516)","(35.6892523, 51.3896004)"
205,03aa8f02-b5b5-4f75-a192-0e55f93627e1,P36,capital,Carthage,Vandal Kingdom,True,True,Q10416611,Q10416611,5041,,"(36.8548083, 10.3309924)"
206,cdd86d57-43aa-47cc-8c0f-0c00ff7a4188,P36,capital,Stockholm,Swedish Empire,True,True,Q215443,Q215443,5042,,"(59.3251172, 18.0710935)"
207,79388c35-f5dd-4de7-8d60-9eea9b711988,P36,capital,London,Kingdom of Great Britain,True,True,Q161885,Q161885,5043,,"(51.4893335, -0.14405508452768728)"
208,4ef63e37-79db-4b74-be46-8cb2628a3936,P36,capital,Tripoli,Libya,True,True,Q1016,Q1016,5044,"(26.8234472, 18.1236723)","(32.896672, 13.1777923)"
209,3c15e4ce-b0c2-495b-ae15-388a5449f50d,P36,capital,Moscow,Grand Duchy of Moscow,True,True,Q170770,Q170770,5045,,"(55.625578, 37.6063916)"
210,7376e1a3-959a-4173-8fec-dec0e182b527,P36,capital,Bolton,Bolton,True,True,Q1364541,Q1364541,5046,"(53.5782863, -2.4300367)",
211,edbd0e18-5403-4c17-8aaf-8817d32050f4,P36,capital,Canberra,Australian Capital Territory,True,True,Q3258,Q3258,5047,"(-35.4883502, 149.0026942)","(-35.2975906, 149.1012676)"
212,ed5ce210-f957-41f7-842f-705217e3e039,P36,capital,Hassan,Hassan District,True,True,Q956732,Q956732,5048,"(13.029374, 76.17429357550145)",
213,6049dc6b-889e-462b-b3e0-8ee544837654,P36,capital,Paris,Vichy France,True,True,Q69808,Q69808,5049,"(46.1239268, 3.4203712)",
214,46c5cd67-fa4d-4d8c-9b91-4bebbbcbd5bb,P36,capital,Hamilton,Waikato Region,True,True,Q139918,Q139918,5050,"(-38.46595, 175.2158303)","(43.2560802, -79.8728583)"
215,858ec8d0-144d-41b9-9c29-98eb4c0580c5,P36,capital,Strasbourg,Bas-Rhin,True,True,Q12717,Q12717,5051,"(48.5991783, 7.533672856882669)",
216,5e6221ea-5945-483c-931f-623582152c5d,P36,capital,Williamson,Mingo County,True,True,Q494598,Q494598,5052,"(37.679051, -82.1317065)","(30.6580927, -97.6041649)"
217,7b64e910-e772-4c3b-ac5c-f7f9256752d5,P36,capital,Lublin,Lublin County,True,True,Q912777,Q912777,5053,"(51.134151700000004, 22.438471588763633)","(51.218194499999996, 22.554677562145155)"
218,6ffe6c35-7594-4613-8d01-6a4bbd205fc6,P36,capital,Vilnius,Vilnius County,True,True,Q188061,Q188061,5054,"(54.82269205, 25.249659536044316)","(54.6870458, 25.2829111)"
219,0e66c015-c22c-447e-9768-3b414ec5d13a,P36,capital,Brussels,Brussels-Capital Region,True,True,Q240,Q240,5055,"(50.83879505, 4.375304132256188)","(50.8465573, 4.351697)"
220,2a735d72-5172-4f50-ac6a-8242b991029d,P36,capital,Regina,Saskatchewan,True,True,Q1989,Q1989,5056,"(55.5321257, -106.1412243)","(50.44876, -104.61731)"
221,77e31726-6872-4f0c-a557-a62e8212f49d,P36,capital,Tehran,Tehran Province,True,True,Q590866,Q590866,5057,,"(35.6892523, 51.3896004)"
222,14eebbd4-ecd6-4738-9bb9-3c89cfaa243a,P36,capital,Kiev,Kiev-Sviatoshyn Raion,True,True,Q2996231,Q2996231,5058,"(50.397872750000005, 30.215021753516204)",
223,4117c8a0-413d-4b7b-a1dd-78d21e5606ef,P36,capital,Bologna,Emilia-Romagna,True,True,Q1263,Q1263,5059,"(44.525696, 11.039437)",
224,c7f032c3-1be3-47ec-8066-0388cc6aadc7,P36,capital,Cairo,Khedivate of Egypt,True,True,Q127861,Q127861,5060,,"(30.0443879, 31.2357257)"
225,4b7389d6-4be1-4d05-833a-930a12ea9230,P36,capital,Murray,Calloway County,True,True,Q491927,Q491927,5061,,"(34.7851861, -84.7352262)"
226,402d102a-ad79-42e6-b291-1be3c2130cb1,P36,capital,Athens,McMinn County,True,True,Q494636,Q494636,5062,"(35.444223, -84.624875)","(37.9755648, 23.7348324)"
227,2d703a8d-ae81-4907-884e-49b63c6f1860,P36,capital,Harrisburg,Poinsett County,True,True,Q61153,Q61153,5063,"(35.5730183, -90.6717121)","(40.2663107, -76.8861122)"
228,cdeca793-6d45-4e9f-bdf2-8a4eaaa603bf,P36,capital,Homer,Banks County,True,True,Q488201,Q488201,5064,"(34.3378598, -83.4970026)",
229,3ff99e65-058c-494f-b452-d0af6f901017,P36,capital,Dublin,Ireland,True,True,Q27,Q27,5065,"(52.865196, -7.9794599)","(53.3493795, -6.2605593)"
230,05dab5fd-1714-4a8a-90a7-b1d9448a2296,P36,capital,Jackson,Cape Girardeau County,True,True,Q484740,Q484740,5066,"(37.3998985, -89.6918025)",
231,77b1998c-d110-462a-92f9-aa2451841e42,P36,capital,Vilnius,Vilnius Voivodeship,True,True,Q2347932,Q2347932,5067,"(52.2558006, 21.0385505)",
232,20256b2c-21a5-43a7-b1c5-67ec8e2c31ef,P36,capital,Glasgow,Barren County,True,True,Q486081,Q486081,5068,,"(55.861155, -4.2501687)"
233,5d2893ff-8863-46a4-b0b2-346b284dff0f,P36,capital,London,Kingdom of Essex,True,True,Q110888,Q110888,5069,,"(51.4893335, -0.14405508452768728)"
234,471efd4f-104d-4778-9f91-2e857451a103,P36,capital,Beatrice,Gage County,True,True,Q203049,Q203049,5070,"(40.2469449, -96.7021336)",
235,dfc7ae50-5612-419c-937c-e326d7090dc0,P36,capital,Baku,Baku Governorate,True,True,Q763603,Q763603,5071,,"(40.163999149999995, 50.27770925520258)"
236,5b1c97a5-3854-42b2-9e14-472bd756eb5c,P36,capital,Montevideo,Uruguay,True,True,Q77,Q77,5072,,"(-34.9058916, -56.1913095)"
237,0288be7b-4b79-42f8-ab3d-74fb9f3132dc,P36,capital,Babylon,Achaemenid Empire,True,True,Q389688,Q389688,5073,,"(32.6319335, 44.5629362)"
238,73b0a3dd-55a6-4ede-ae60-015a6a84fc0a,P36,capital,Warwick,Warwickshire,True,True,Q23140,Q23140,5074,"(52.32130635, -1.5536905536661392)","(52.2814519, -1.5815742)"
239,cdbdd94d-8a85-4bf0-845b-059740eaa6df,P36,capital,Aspen,Pitkin County,True,True,Q312475,Q312475,5075,"(39.2037774, -106.8695332)",
240,0c8ef226-720f-4983-82a5-b415df12b7d5,P36,capital,Florence,Republic of Florence,True,True,Q148540,Q148540,5076,"(34.9894889, 33.9789859)","(43.7698712, 11.2555757)"
241,5b3b6c36-086b-4632-8efb-07c08f2cddd4,P36,capital,Clayton,Rabun County,True,True,Q503546,Q503546,5077,,"(33.5204959, -84.3591713)"
242,15780981-8de5-421e-9acb-8d5b587a5f94,P36,capital,Budapest,Pest County,True,True,Q188612,Q188612,5078,"(47.3715943, 19.3452624)","(47.48138955, 19.14609412691246)"
243,3d06845a-3744-4925-a5a2-f38186ea4070,P36,capital,Sacramento,Sacramento County,True,True,Q108131,Q108131,5079,"(38.4732259, -121.2980707)","(38.5810606, -121.493895)"
244,a7236701-d948-416b-a29f-fda937314e55,P36,capital,Seoul,United States Army Military Government in Korea,True,True,Q484104,Q484104,5080,,"(37.5666791, 126.9782914)"
245,b87cb82f-5d7a-4e2c-9a2d-d262ea4e6f76,P36,capital,Oxford,Granville County,True,True,Q502503,Q502503,5081,"(36.3210127, -78.6593963)","(51.7520131, -1.2578499)"
246,22842c33-a2e0-463d-ad82-dbce3ba82901,P36,capital,Delhi,Khalji dynasty,True,True,Q919071,Q919071,5082,,"(28.6273928, 77.1716954)"
247,162f5598-2d57-4c15-bff8-46c537417fed,P36,capital,Lima,Peru,True,True,Q419,Q419,5083,,"(-12.0621065, -77.0365256)"
248,a73cc69f-0b1b-4090-997e-0f8d32fb0200,P36,capital,Heidelberg,Electoral Palatinate,True,True,Q22880,Q22880,5084,"(49.753341250000005, 6.644183200741981)","(49.4093582, 8.694724)"
249,93dd6a19-dc17-4af9-a84e-ad1e87f873ca,P36,capital,Colombo,Sri Lanka,True,True,Q854,Q854,5085,,"(6.9388614, 79.8542005)"
250,2f87006f-612c-4337-b73e-f5a2ecba706e,P36,capital,Vernon,Jennings County,True,True,Q512965,Q512965,5086,"(38.9957749, -85.6359201)","(49.0917814, 1.4886571)"
251,bae4e58e-f4e7-4c7f-8fe9-6fa798e26dea,P36,capital,Baghdad,Kingdom of Iraq,True,True,Q149805,Q149805,5087,"(31.9531909, 44.28326253231971)","(33.3061701, 44.3872213)"
252,5e209d53-0dcb-4263-aee9-4a04be8dc465,P36,capital,Bratislava,Bratislava Region,True,True,Q183498,Q183498,5088,"(48.1516988, 17.1093063)","(48.1516988, 17.1093063)"
253,20fbf8a0-ceb0-448b-be84-6b08cd065fbf,P36,capital,Montgomery,Confederate States of America,True,True,Q81931,Q81931,5089,,"(32.3669656, -86.3006485)"
254,61cfe84a-7cee-4390-be9c-fd83f7905fc0,P36,capital,Belgrade,Kingdom of Serbia,True,True,Q241748,Q241748,5090,"(43.8569368, 19.8437697)",
255,9a804a64-059d-4c19-8847-9f27284c28e6,P36,capital,Guangzhou,Southern Han,True,True,Q1198071,Q1198071,5091,"(22.21926895, 114.2252233573989)","(23.1301964, 113.2592945)"
256,04247653-565e-41f6-8621-ec7455ee2ab6,P36,capital,Waterford,County Waterford,True,True,Q184594,Q184594,5092,"(52.2609997, -7.1119081)","(52.2609997, -7.1119081)"
257,697dfafc-a879-4756-a8c8-fe1d6810e532,P36,capital,Belgrade,Serbia and Montenegro,True,True,Q37024,Q37024,5093,"(44.819389, 20.287765105685885)",
258,c4599062-97b8-4e48-b137-081621e8a64d,P36,capital,Kiev,Ukraine,True,True,Q212,Q212,5094,"(49.4871968, 31.2718321)","(50.4500336, 30.5241361)"
259,6a74c973-c294-485a-936b-9fff8f8776ee,P36,capital,Algiers,Algiers Province,True,True,Q141026,Q141026,5095,"(36.775321, 3.0602651624779496)","(36.7753606, 3.0601882)"
260,4ddf0023-1cb1-4cec-a7dc-fbafd993e10c,P36,capital,Monaco,La Colle,True,True,Q55102,Q55102,5096,,"(48.1371079, 11.5753822)"
261,69145308-5618-46c1-8387-938c5d32cc5c,P36,capital,Valencia,Carabobo,True,True,Q191186,Q191186,5097,"(10.215104499999999, -68.04080244083781)","(39.4697065, -0.3763353)"
262,51edf9cc-ff45-4a6f-a9e5-6e7bbd1c4aeb,P36,capital,Sarajevo,Bosnia and Herzegovina,True,True,Q225,Q225,5098,"(44.3053476, 17.5961467)","(43.8519774, 18.3866868)"
263,cb9cc90f-03a4-437c-bc14-f12e2a6cab8a,P36,capital,Springfield,Sangamon County,True,True,Q490994,Q490994,5099,"(39.7623668, -89.6454905)",
264,c8a23d0a-2a12-44ab-9082-0270f0c340fc,P36,capital,Scarborough,Borough of Scarborough,True,True,Q894092,Q894092,5100,"(43.7709028, -79.2581137)","(54.2820009, -0.4011868)"
265,129adc29-18c5-4691-807c-774d8fbe82df,P36,capital,Yerevan,Armenia,True,True,Q399,Q399,5101,"(40.7696272, 44.6736646)",
266,3dfe628c-cfc7-42b7-b514-4d1c69264327,P36,capital,Damascus,Abbasid Caliphate,True,True,Q12536,Q12536,5102,,"(33.5130695, 36.3095814)"
267,ce895422-a4c2-41a8-947b-a141874b3016,P36,capital,Guadalajara,Jalisco,True,True,Q13160,Q13160,5103,,"(20.6720375, -103.338396)"
268,8516b777-1bbb-42f5-9655-ad50f1a71c4c,P36,capital,Dhaka,Bangladesh,True,True,Q902,Q902,5104,"(24.4769288, 90.2934413)","(23.7644025, 90.389015)"
269,ad6e9deb-1ec2-488e-9a2f-08e552321c08,P36,capital,Prague,Czech Socialist Republic,True,True,Q1991965,Q1991965,5105,,"(50.0596288, 14.446459273258009)"
270,0eb0321b-ab5a-4d79-a917-5994b5c9b271,P36,capital,Dhaka,East Bengal,True,True,Q2347909,Q2347909,5106,"(6.1144479, -57.2005413)","(23.7644025, 90.389015)"
271,a88e4c73-6179-42c1-9499-d2bafa2be415,P36,capital,Montgomery,Alabama,True,True,Q173,Q173,5107,"(33.2588817, -86.8295337)","(32.3669656, -86.3006485)"
272,6839f290-ac98-4e53-ac34-dd899e62b88f,P36,capital,Springfield,Illinois,True,True,Q1204,Q1204,5108,"(40.0796606, -89.4337288)","(39.7990175, -89.6439575)"
273,2a86c673-1d59-4bd0-8e6f-063fe0912275,P36,capital,Lincoln,Lincolnshire,True,True,Q23090,Q23090,5109,"(53.166667, -0.25)","(40.8088861, -96.7077751)"
274,48c0c63f-0424-418c-a2be-aaece891a805,P36,capital,Singapore,Straits Settlements,True,True,Q376178,Q376178,5110,,"(1.357107, 103.8194992)"
275,56396538-2b56-4643-9880-4b09393639bf,P36,capital,Madrid,Spanish Empire,True,True,Q80702,Q80702,5111,"(17.99630345, -76.95701120471048)","(40.4167047, -3.7035825)"
276,06cd80b8-c595-49d3-a0fd-2e135e195513,P36,capital,Copenhagen,Copenhagen Municipality,True,True,Q504125,Q504125,5112,"(55.65554675, 12.601643209374739)","(55.6867243, 12.5700724)"
277,45883d9a-951d-4bf1-a532-3bfc1e81f680,P36,capital,Parramatta,City of Parramatta Council,True,True,Q11079799,Q11079799,5113,"(-33.80698855, 151.0213894532821)","(-33.80698855, 151.0213894532821)"
278,1c12616a-a006-45c2-8e57-6cb9c713f667,P36,capital,Lille,Nord-Pas-de-Calais,True,True,Q16987,Q16987,5114,"(50.52896905, 2.4545149091687457)","(50.6365654, 3.0635282)"
279,f2c40fc5-0a80-4c56-b501-fc3dacd98cfa,P36,capital,Madison,Wisconsin,True,True,Q1537,Q1537,5115,"(44.4308975, -89.6884637)","(43.074761, -89.3837613)"
280,85f428cf-b3cf-4361-bda9-3f229170b4c2,P36,capital,Sarajevo,Novo Sarajevo,True,True,Q1017960,Q1017960,5116,"(43.8519774, 18.3866868)","(43.8519774, 18.3866868)"
281,ba151990-e609-40fe-b2a2-de3526f866ef,P36,capital,Palermo,Sicily,True,True,Q1460,Q1460,5117,"(37.587794, 14.155048)","(38.1112268, 13.3524434)"
282,d75ae4dc-f3c3-4337-9456-0e2f6ddcd55e,P36,capital,Dublin,Kingdom of Ireland,True,True,Q215530,Q215530,5118,,"(53.3493795, -6.2605593)"
283,187b8fbc-c536-491c-8f4d-87d327318d66,P36,capital,Georgetown,Demerara,True,True,Q1185346,Q1185346,5119,"(6.6287036, -58.0667829)","(6.8137426, -58.1624465)"
284,0b3189b0-48ec-4aaa-bdde-0b57b7656d46,P36,capital,Raleigh,Wake County,True,True,Q506215,Q506215,5120,"(35.7979355, -78.6118311)","(35.7803977, -78.6390989)"
285,4705b702-9fec-4c9e-9590-e95de0bda9f2,P36,capital,Lisbon,Grande Lisboa Subregion,True,True,Q241731,Q241731,5121,,"(38.7077507, -9.1365919)"
286,1831ad60-56a9-4ba8-a107-45914bce7373,P36,capital,Kabul,Islamic State of Afghanistan,True,True,Q1415585,Q1415585,5122,,"(34.5260109, 69.1776838)"
287,dfa191ac-e374-4938-8f57-49aa4626b18b,P36,capital,Paris,Bourbon Restoration,True,True,Q207162,Q207162,5123,,"(48.8588897, 2.3200410217200766)"
288,47648373-008e-4194-bd62-0ad3ead7d5fe,P36,capital,Martinez,Contra Costa County,True,True,Q108058,Q108058,5124,"(37.9034806, -121.9175345)","(38.0138934, -122.1338674)"
289,4036d7f0-9b07-4e0f-a903-cf6571ed67f6,P36,capital,Manila,Philippines,True,True,Q928,Q928,5125,"(12.7503486, 122.7312101)","(14.5906346, 120.9799964)"
290,3287017a-ce5d-4103-9f9f-d2d1e5b8137a,P36,capital,Kazan,Kazan Governorate,True,True,Q1425322,Q1425322,5126,"(36.8504002, 43.0146613)",
291,d21f6268-d89b-4512-a41c-ad5f75696a04,P36,capital,Naval,Biliran,True,True,Q13751,Q13751,5127,"(11.6, 124.49)","(42.1947793, 0.1518008)"
292,4e867e2c-1647-48c3-b76e-5c7532d3864a,P36,capital,Kolkata,Kolkata district,True,True,Q2088496,Q2088496,5128,"(22.5414185, 88.35769124388872)","(22.5726459, 88.3638953)"
293,40e2f32b-68a9-420c-9835-b91b8eb21778,P36,capital,Brest,Polesie Voivodeship,True,True,Q2705666,Q2705666,5129,,"(48.3905283, -4.4860088)"
294,72b0438e-0fba-4074-944f-b86d50ee5c8f,P36,capital,Venice,Republic of Venice,True,True,Q4948,Q4948,5130,"(34.048010000000005, -118.46265203053551)","(45.4371908, 12.3345898)"
295,21eeabc8-055f-4ce1-817b-c519eea5302a,P36,capital,Lyon,Metropolis of Lyon,True,True,Q16665897,Q16665897,5131,,"(45.7578137, 4.8320114)"
296,aa3e96c0-9a71-450c-b99d-be5564f1360a,P36,capital,Warren,Trumbull County,True,True,Q336229,Q336229,5132,"(41.3151853, -80.76113355264874)","(41.8119602, -79.2654452)"
297,209f5fe9-e4fd-49c3-a2eb-0d0bbebf3bdd,P36,capital,Aleppo,Aleppo Governorate,True,True,Q214064,Q214064,5133,"(36.151747900000004, 37.39349996674963)","(36.19924, 37.1637253)"
298,9b750f8b-8039-4b8f-ad21-bbfb6fe96622,P36,capital,Logan,Cache County,True,True,Q109790,Q109790,5134,,"(40.1075089, -89.3768539)"
